mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,spec_centroid_mean,spec_centroid_var,spec_bandwidth_mean,spec_bandwidth_var,rolloff_mean,rolloff_var,flux_mean,flux_var,flatness_mean,flatness_var,zcr_mean,zcr_var,rms_mean,rms_var,is_insecta
-416.346,-78.08,-35.282,-8.435,-59.615,-4.286,-5.8,15.208,-9.036,17.451,20.879,-15.182,7.021,15810.928,1666.771,498.181,196.035,942.833,104.448,90.248,90.886,83.983,135.842,124.11,102.604,40.457,7083.809,710963.545,2998.527,312443.493,10182.907,2648591.128,0.729,0.253,0.063,0.012,0.42,0.006,0.038,0.002,True
-558.544,-35.406,-35.405,-17.209,-46.143,-8.729,-24.502,5.876,4.474,-13.571,25.819,-2.195,-8.687,15452.699,926.377,760.538,219.973,723.697,193.395,241.201,37.668,85.451,136.437,256.367,28.605,43.602,6913.039,577751.791,2982.627,706874.376,9251.747,4876100.65,0.92,0.726,0.069,0.013,0.424,0.004,0.018,0.001,True
-454.836,-53.723,-42.75,-23.727,-67.771,-15.929,-37.179,5.468,0.152,-16.199,34.966,-5.307,-9.987,661.67,642.202,370.235,53.291,116.419,150.862,70.631,28.098,81.512,101.443,81.242,25.599,30.937,6742.753,224593.304,2577.898,475545.38,8255.94,1745190.318,1.127,0.523,0.01,0.0,0.414,0.001,0.038,0.001,True
-455.574,-54.219,-38.276,-22.425,-71.113,-16.907,-34.322,5.004,-0.166,-15.977,32.992,-5.677,-8.984,500.334,715.227,362.099,68.908,140.27,165.408,61.964,53.302,82.872,119.736,92.223,30.554,36.537,6786.828,348778.596,2598.983,472460.849,8335.264,1959556.637,1.145,0.502,0.011,0.0,0.413,0.001,0.038,0.001,True
-447.984,-60.554,-40.337,-24.413,-67.511,-18.032,-32.293,3.961,-2.933,-10.567,30.941,-6.006,-8.39,636.226,626.814,438.562,71.742,118.512,176.947,63.555,28.258,106.904,128.545,89.889,38.048,42.681,6961.131,296279.033,2733.238,467687.452,8904.153,3104573.592,1.134,0.458,0.013,0.0,0.417,0.001,0.037,0.001,True
-445.824,-64.844,-46.092,-19.818,-67.374,-20.902,-29.471,2.586,-4.177,-9.714,30.419,-7.793,-5.402,591.137,637.698,342.183,73.274,106.996,151.64,59.442,27.85,90.281,128.352,77.752,31.554,26.321,6883.301,323572.258,2752.958,327847.777,8818.99,2284048.652,1.111,0.471,0.013,0.0,0.408,0.001,0.032,0.001,True
-447.552,-69.291,-47.667,-17.981,-71.707,-21.914,-28.981,-0.754,-6.169,-10.281,29.692,-8.06,-6.681,613.777,554.076,312.509,63.264,106.678,131.35,60.54,24.34,85.092,108.021,81.495,27.745,18.3,6882.26,236864.42,2731.995,267964.829,8828.674,2171253.037,1.106,0.488,0.012,0.0,0.411,0.001,0.027,0.0,True
-452.801,-64.386,-49.219,-21.71,-74.106,-20.508,-30.15,1.071,-6.087,-12.3,31.306,-9.584,-6.991,620.709,667.618,312.916,60.005,87.406,122.72,57.55,23.08,82.476,108.292,72.078,17.064,21.908,6763.752,265076.15,2668.832,275717.212,8409.794,1242947.92,1.113,0.463,0.012,0.0,0.407,0.001,0.027,0.0,True
-457.387,-62.622,-48.174,-19.391,-74.442,-18.721,-31.759,0.238,-3.601,-13.836,31.524,-9.953,-8.358,583.474,641.805,284.77,48.519,70.985,115.611,48.926,23.608,74.538,102.09,62.57,20.91,22.302,6755.427,265431.704,2585.222,214083.352,8069.589,515128.59,1.117,0.51,0.008,0.0,0.409,0.001,0.027,0.0,True
-462.095,-59.072,-53.768,-19.54,-73.623,-23.432,-31.367,1.928,-6.481,-11.317,28.579,-9.403,-6.933,717.494,658.51,610.656,58.108,134.674,137.971,54.338,21.511,85.215,112.343,93.702,34.483,31.386,6575.59,448800.631,2712.973,227249.108,8312.001,703639.552,1.091,0.497,0.011,0.0,0.398,0.002,0.02,0.0,True
-489.697,-37.263,-52.18,-21.686,-66.631,-33.904,-26.16,3.269,-10.205,-6.566,22.915,-4.111,-9.498,402.139,505.061,221.24,44.626,90.224,163.097,66.994,17.308,99.229,128.395,86.961,23.65,29.105,6271.789,269007.856,3202.19,268571.549,9362.819,1231549.668,0.971,0.202,0.019,0.0,0.367,0.002,0.01,0.0,True
-507.147,-52.402,-74.646,-44.655,-79.394,-56.67,-39.819,-7.402,-33.159,-7.136,3.422,-6.747,-20.136,99.886,134.705,111.022,74.919,74.968,35.999,36.146,24.261,34.128,39.09,32.655,24.001,32.164,6628.368,592225.692,3737.208,89868.11,11103.634,1267536.588,0.946,0.064,0.033,0.0,0.375,0.004,0.003,0.0,True
-489.422,-51.982,-85.85,-46.672,-76.572,-51.619,-40.148,-9.944,-30.438,-7.472,2.381,-6.764,-17.193,634.129,119.494,459.536,245.952,112.753,67.545,35.153,33.285,36.751,31.355,36.843,37.715,37.297,6395.131,883150.081,3637.328,149121.287,10526.108,2249989.942,1.001,0.204,0.032,0.0,0.374,0.004,0.003,0.0,True
-496.02,-39.066,-65.78,-27.473,-68.554,-39.756,-31.374,1.519,-16.03,-5.535,16.877,-4.384,-9.304,84.66,75.279,53.003,34.798,36.23,34.699,29.855,19.179,31.954,31.366,32.651,21.529,24.929,6226.439,106221.188,3403.71,62932.32,9954.722,643789.256,0.931,0.068,0.024,0.0,0.369,0.001,0.003,0.0,True
-491.042,-43.032,-62.956,-24.141,-73.307,-41.583,-28.395,1.748,-21.672,-1.023,17.36,-6.507,-7.839,118.524,126.266,76.177,37.0,45.242,38.707,25.23,23.703,43.406,47.567,33.433,22.554,23.516,6236.984,144543.042,3371.565,64665.689,9970.347,715696.08,0.939,0.092,0.027,0.0,0.362,0.002,0.004,0.0,True
-480.6,-46.204,-61.322,-25.684,-68.618,-38.312,-24.404,1.789,-18.656,0.39,18.071,-6.246,-7.255,373.176,219.866,152.025,102.593,53.627,65.485,32.237,25.773,58.946,64.906,50.976,22.667,25.328,6402.401,267202.245,3393.17,161679.648,10188.948,1533833.611,0.979,0.186,0.029,0.0,0.365,0.002,0.006,0.0,True
-468.794,-52.745,-66.607,-28.744,-65.519,-39.962,-24.796,-0.799,-19.095,-1.27,16.13,-5.513,-7.287,531.152,234.111,293.681,152.745,80.989,106.49,35.453,20.928,56.749,63.715,49.365,27.007,26.489,6537.84,429871.738,3487.332,190785.652,10565.545,1981948.501,0.989,0.19,0.033,0.0,0.372,0.002,0.006,0.0,True
-468.0,-57.1,-64.777,-27.315,-66.086,-35.313,-24.979,0.466,-15.522,-3.395,19.903,-5.876,-7.953,466.178,263.868,350.103,99.956,80.847,110.385,42.16,21.042,58.319,78.685,57.843,27.986,19.871,6601.047,396945.242,3290.129,235782.636,10058.706,2156230.926,1.023,0.223,0.027,0.001,0.383,0.002,0.009,0.0,True
-484.318,-47.875,-52.843,-28.848,-69.622,-26.426,-35.786,3.167,-7.468,-15.59,26.367,-4.866,-12.894,526.816,329.248,278.832,77.582,66.651,113.593,62.482,27.643,56.879,94.119,73.015,31.065,21.806,6626.723,228349.461,2938.685,226222.593,8880.691,1361222.419,1.035,0.275,0.012,0.0,0.399,0.001,0.013,0.0,True
-483.966,-53.893,-53.329,-28.924,-70.637,-21.262,-38.111,3.1,-4.821,-19.112,29.669,-6.85,-13.014,365.121,376.367,258.712,61.027,43.41,70.969,41.725,22.545,43.533,68.063,53.192,23.32,23.03,6717.356,265503.67,2776.117,167588.799,8428.215,615436.762,1.054,0.257,0.007,0.0,0.411,0.001,0.015,0.0,True
-480.492,-58.115,-48.775,-30.688,-68.055,-22.675,-37.792,5.266,-5.376,-17.849,27.335,-4.207,-14.532,339.654,354.38,221.149,73.923,73.058,83.724,40.619,22.856,60.03,88.92,71.267,37.599,27.257,6944.953,225119.334,2856.431,232454.417,9129.992,1776098.907,1.049,0.22,0.009,0.0,0.418,0.001,0.015,0.0,True
-484.271,-64.503,-47.2,-27.807,-73.098,-22.826,-39.092,2.713,-5.732,-20.355,28.371,-6.207,-15.066,239.398,369.583,164.729,54.354,78.282,98.372,47.733,21.041,51.418,91.003,76.294,37.847,21.193,7018.739,211219.941,2761.284,198357.799,8937.001,1546366.189,1.044,0.203,0.007,0.0,0.425,0.001,0.015,0.0,True
-475.681,-58.425,-59.642,-34.03,-67.263,-22.891,-36.822,2.9,-6.897,-17.432,23.983,-6.219,-11.525,507.739,499.489,434.769,132.734,109.929,102.872,49.402,23.608,76.88,121.269,107.533,42.237,30.202,6821.996,493348.609,2988.689,266670.983,9235.972,1679407.267,1.062,0.304,0.016,0.0,0.408,0.002,0.013,0.0,True
-502.429,-48.028,-97.475,-45.338,-73.501,-53.561,-37.72,-7.312,-39.487,-1.818,-4.63,-12.225,-9.673,373.533,113.256,265.038,120.529,52.83,50.169,30.141,30.453,37.904,21.34,33.543,28.009,19.857,5832.843,273455.158,3712.673,28235.347,10433.856,560950.896,0.965,0.243,0.056,0.0,0.298,0.002,0.002,0.0,True
-485.502,-33.99,-68.237,-27.192,-53.888,-37.837,-19.854,7.681,-23.101,8.818,11.213,-6.955,0.266,383.073,166.85,311.717,101.694,59.951,81.19,43.289,21.444,60.367,45.674,43.499,16.442,23.943,6057.727,519652.971,3648.124,98234.602,10401.108,1096203.189,0.923,0.155,0.049,0.0,0.313,0.003,0.003,0.0,True
-494.768,-35.5,-58.171,-28.772,-53.381,-30.597,-25.025,10.121,-16.535,1.608,16.794,-4.46,-5.493,334.764,180.052,162.227,43.631,76.199,107.268,53.957,23.028,72.417,90.399,56.153,39.286,39.635,6391.026,194709.402,3607.633,213074.549,10509.085,1177798.47,0.939,0.188,0.048,0.001,0.35,0.002,0.005,0.0,True
-501.458,-39.033,-58.797,-30.406,-59.222,-27.183,-29.514,6.437,-11.978,-8.112,18.717,-2.043,-12.896,424.088,306.949,179.963,59.488,85.069,101.597,44.321,18.412,60.076,88.16,69.619,31.562,25.17,6447.551,165907.136,3266.335,232609.744,9819.539,1092548.393,1.011,0.293,0.02,0.0,0.392,0.001,0.007,0.0,True
-489.019,-48.236,-53.502,-35.929,-60.314,-27.697,-31.488,7.327,-9.683,-8.836,18.119,-1.334,-14.663,689.15,352.288,336.03,124.786,155.312,196.767,65.733,27.046,87.86,132.815,108.743,51.584,30.215,6871.892,519703.473,3344.021,420063.896,10291.484,2853052.877,1.032,0.268,0.026,0.001,0.399,0.003,0.009,0.0,True
-479.645,-61.191,-43.761,-35.759,-63.021,-21.588,-33.864,8.046,-7.076,-12.262,24.089,-3.175,-17.382,369.783,487.969,367.868,104.428,127.165,198.754,72.726,32.606,52.887,127.068,118.705,53.594,31.433,7217.616,720455.956,3034.092,453328.566,10067.792,3307913.668,1.089,0.32,0.018,0.0,0.428,0.003,0.014,0.0,True
-477.525,-52.879,-54.11,-29.253,-68.112,-16.935,-34.619,6.385,-3.338,-15.188,27.246,-5.9,-12.384,532.71,471.12,379.534,107.792,90.987,142.882,65.441,30.351,65.234,119.137,101.909,40.387,22.341,6664.842,373090.382,2778.534,373624.91,8734.275,1720987.036,1.082,0.372,0.013,0.0,0.403,0.002,0.016,0.0,True
-478.497,-57.475,-55.852,-29.001,-70.092,-14.852,-34.879,5.448,-4.686,-16.503,27.758,-8.871,-12.489,507.847,435.887,327.398,120.556,96.027,136.881,70.437,25.049,56.787,98.332,90.163,46.755,15.547,6744.243,252886.07,2688.963,302881.517,8520.767,1419024.175,1.073,0.28,0.009,0.0,0.413,0.001,0.017,0.0,True
-474.84,-60.919,-58.002,-25.803,-73.243,-16.372,-32.736,5.259,-6.464,-14.209,26.885,-10.374,-9.982,636.752,460.438,425.083,141.38,84.259,120.072,53.635,24.976,48.382,75.725,79.374,41.635,15.265,6729.512,275414.463,2598.507,198053.477,8264.477,859556.982,1.065,0.359,0.006,0.0,0.419,0.001,0.017,0.0,True
-472.65,-65.352,-50.094,-21.243,-69.353,-18.149,-30.585,5.064,-5.087,-12.238,26.351,-8.726,-9.776,407.881,449.786,334.666,72.039,104.672,147.813,68.318,35.249,57.662,91.194,88.524,43.232,22.342,6920.116,341936.759,2694.373,327396.986,8814.896,2221302.665,1.059,0.315,0.011,0.0,0.423,0.001,0.019,0.0,True
-470.717,-70.824,-48.681,-17.243,-75.036,-20.359,-29.663,5.848,-7.595,-11.808,29.021,-11.431,-10.161,331.159,332.485,148.743,34.344,64.947,106.138,64.653,19.287,39.484,81.448,74.547,38.51,19.567,6886.596,132098.926,2583.292,233791.407,8639.177,1732907.28,1.04,0.202,0.008,0.0,0.418,0.001,0.019,0.0,True
-470.025,-65.954,-52.364,-20.437,-73.394,-17.587,-31.895,4.467,-5.706,-15.005,29.642,-10.676,-10.801,418.134,325.119,224.551,72.389,74.466,108.648,44.25,18.962,46.114,67.385,54.525,25.368,18.441,6826.903,139273.571,2552.772,228305.574,8310.353,1267185.856,1.046,0.287,0.008,0.0,0.419,0.001,0.02,0.0,True
-474.951,-65.507,-49.089,-21.604,-73.373,-18.882,-33.349,6.088,-7.398,-15.875,28.855,-11.108,-13.421,352.929,342.246,251.489,81.53,86.065,109.279,34.316,18.666,47.984,81.964,60.952,25.7,18.935,6868.622,135874.692,2605.101,265405.973,8519.718,1535343.854,1.033,0.211,0.008,0.0,0.422,0.001,0.02,0.0,True
-475.023,-62.668,-55.708,-23.615,-72.455,-18.783,-34.712,6.152,-6.847,-17.48,30.619,-11.585,-13.396,463.859,333.77,206.789,107.05,71.52,123.9,46.446,22.822,65.463,76.461,71.344,31.155,17.36,6757.231,151802.605,2561.403,232185.014,8200.629,1097704.62,1.05,0.299,0.007,0.0,0.415,0.001,0.019,0.0,True
-462.479,-58.85,-61.181,-31.222,-73.203,-16.844,-32.277,5.823,-8.081,-18.201,29.101,-10.94,-14.004,501.269,429.509,325.396,129.171,77.252,115.899,49.624,17.665,62.502,95.23,71.916,27.709,23.232,6658.862,275494.819,2688.969,291327.042,8339.607,1411155.425,1.059,0.241,0.009,0.0,0.41,0.001,0.019,0.0,True
-473.015,-67.455,-52.73,-23.836,-72.119,-21.268,-32.262,7.828,-10.146,-16.012,29.683,-11.853,-13.049,418.616,394.035,247.339,77.409,72.671,114.76,54.491,26.461,57.141,77.592,80.433,44.723,20.832,6863.293,189747.946,2665.179,290054.615,8718.001,1957497.91,1.079,0.352,0.01,0.0,0.42,0.001,0.018,0.0,True
-468.954,-72.14,-50.497,-23.639,-70.099,-21.725,-32.066,6.731,-7.767,-13.933,27.018,-7.898,-14.995,391.549,296.725,171.819,82.938,112.885,100.562,44.448,21.159,53.71,71.731,66.949,29.144,18.64,7041.547,176851.64,2723.191,305463.393,9174.321,2619116.702,1.031,0.264,0.011,0.0,0.428,0.001,0.019,0.0,True
-628.858,-32.608,-40.119,-16.178,-47.069,-14.008,-21.31,5.745,-0.732,-8.944,20.67,-7.982,-8.651,16493.946,1439.537,809.878,258.776,806.891,191.454,254.103,70.481,96.92,92.081,216.486,65.988,56.477,6734.531,1334256.621,3152.901,515154.624,9529.852,5081873.296,0.93,0.687,0.068,0.012,0.418,0.007,0.005,0.0,True
-576.096,-27.727,-38.647,-20.327,-45.29,-8.766,-25.171,3.937,2.167,-11.774,24.048,-3.465,-9.11,14945.781,1033.868,802.155,300.295,664.734,184.992,284.221,117.042,115.696,151.848,257.517,43.077,44.065,6699.017,1080812.724,3088.339,611029.123,9269.718,4634404.108,0.962,0.918,0.067,0.013,0.411,0.007,0.01,0.0,True
-520.843,-46.508,-38.746,9.973,-33.065,-26.938,-7.722,27.587,-19.987,-5.415,37.96,-11.385,-19.677,10798.219,739.709,516.027,134.69,394.877,245.142,64.728,244.11,149.682,53.083,409.831,56.456,147.407,5478.814,1770423.649,2717.686,589469.547,7971.146,7649704.722,0.917,0.379,0.058,0.014,0.303,0.011,0.038,0.001,True
-418.282,-66.144,-59.291,6.352,-49.28,-39.057,-13.149,34.554,-25.572,-7.618,49.783,-15.1,-22.648,494.931,124.979,59.09,59.86,62.436,49.653,45.428,69.2,64.648,53.495,74.291,31.274,69.796,4833.503,230758.566,2312.105,100558.546,6519.918,1700041.161,1.182,0.333,0.001,0.0,0.26,0.001,0.08,0.001,True
-417.861,-56.882,-59.368,7.858,-47.033,-37.51,-15.088,36.475,-24.36,-11.514,54.957,-17.879,-21.896,466.357,120.283,52.409,96.644,83.958,57.062,65.638,94.089,71.096,70.099,106.216,59.863,80.288,4697.601,304244.27,2120.447,201920.777,5979.283,2532498.596,1.147,0.211,0.001,0.0,0.266,0.001,0.095,0.002,True
-422.305,-52.048,-62.436,4.77,-42.512,-39.546,-15.544,40.195,-26.707,-9.724,56.516,-20.675,-21.522,492.911,103.728,97.45,107.561,57.593,76.461,62.082,134.477,110.711,77.616,134.543,71.0,73.787,4504.053,249991.686,1971.24,231881.444,5338.458,2661396.533,1.222,0.45,0.001,0.0,0.254,0.001,0.113,0.002,True
-427.729,-52.994,-60.566,4.468,-39.918,-40.332,-13.892,41.314,-28.676,-8.916,56.263,-20.858,-20.959,164.738,102.577,72.727,78.696,45.772,73.55,60.229,137.251,101.485,70.024,120.187,78.376,60.464,4517.845,270824.967,1990.019,253642.005,5298.972,2828853.806,1.221,0.309,0.001,0.0,0.251,0.001,0.112,0.002,True
-422.089,-60.461,-60.276,12.196,-44.605,-40.2,-10.082,37.913,-28.116,-7.52,54.729,-20.479,-20.305,124.229,71.529,45.608,53.755,51.638,55.873,57.259,112.53,72.595,64.145,108.291,45.693,58.906,4553.342,270125.418,2002.816,221373.96,5366.464,2728991.097,1.169,0.189,0.001,0.0,0.253,0.001,0.113,0.002,True
-416.426,-63.886,-60.974,14.29,-47.542,-39.035,-9.187,37.965,-28.767,-6.697,53.656,-21.551,-18.915,65.185,48.44,36.931,40.659,48.384,44.872,48.958,108.239,73.014,45.787,97.455,42.724,60.915,4607.908,286965.865,2029.124,211318.008,5497.155,2783422.009,1.146,0.149,0.001,0.0,0.257,0.0,0.115,0.002,True
-421.78,-61.166,-58.066,9.166,-44.786,-34.384,-14.441,40.904,-26.872,-11.176,56.195,-19.799,-23.191,174.357,59.253,67.244,66.913,48.435,65.997,58.909,108.693,85.14,52.18,104.991,56.931,77.314,4624.075,305372.602,2051.609,206247.46,5553.365,2912524.341,1.184,0.204,0.001,0.0,0.256,0.001,0.111,0.002,True
-418.999,-60.512,-59.698,5.889,-44.747,-32.438,-17.258,40.016,-23.663,-13.325,55.77,-17.104,-25.344,452.355,121.977,80.609,76.962,45.083,65.183,58.692,89.466,89.925,75.529,109.822,54.362,84.36,4615.452,265799.005,2064.09,188218.224,5614.067,2721941.589,1.188,0.362,0.001,0.0,0.251,0.001,0.109,0.002,True
-416.318,-58.804,-57.598,5.567,-45.807,-32.086,-16.418,39.324,-24.401,-13.634,54.478,-15.88,-25.666,445.959,106.316,70.614,92.725,45.703,54.871,49.437,72.892,87.312,59.824,93.322,52.137,56.806,4637.118,253883.941,2100.099,192032.81,5784.694,2727598.178,1.151,0.305,0.001,0.0,0.251,0.001,0.103,0.002,True
-417.864,-59.95,-60.127,5.79,-45.202,-34.305,-15.33,39.406,-24.41,-11.674,56.03,-17.473,-23.548,319.673,94.24,94.675,115.6,44.735,86.925,45.278,85.089,107.283,68.588,93.984,75.583,55.669,4618.294,309680.02,2067.929,245719.826,5625.699,3124977.672,1.186,0.278,0.001,0.0,0.256,0.001,0.112,0.002,True
-440.098,-59.088,-55.281,11.997,-41.166,-32.851,-13.054,41.346,-25.513,-10.779,55.842,-18.622,-23.593,947.425,78.958,74.895,88.471,45.994,73.391,53.654,85.964,97.046,56.939,99.72,55.688,50.387,4604.317,288279.638,2035.556,218990.176,5585.513,2844086.976,1.129,0.199,0.001,0.0,0.255,0.001,0.095,0.002,True
-539.588,-39.479,-36.513,18.969,-26.469,-24.542,-2.024,28.351,-20.052,-7.378,41.27,-18.764,-15.104,7573.163,612.904,480.881,175.052,322.328,213.173,51.558,281.354,152.622,52.46,524.643,116.86,100.726,5286.471,2018936.673,2484.111,838405.1,7164.736,10428003.997,0.796,0.322,0.057,0.013,0.305,0.011,0.038,0.002,True
-420.393,-56.746,-64.962,8.78,-42.298,-39.324,-10.684,38.589,-29.222,-6.198,53.463,-21.763,-18.295,257.222,124.404,85.007,74.759,51.679,56.427,46.723,93.633,82.539,63.173,121.148,53.583,60.893,4569.212,260355.699,2036.53,233733.85,5550.369,2659284.477,1.161,0.172,0.001,0.0,0.253,0.001,0.106,0.002,True
-421.222,-50.212,-70.664,7.205,-39.366,-46.21,-5.294,38.524,-34.338,3.501,47.103,-21.385,-12.15,423.474,110.938,56.69,85.092,50.165,45.43,54.297,108.359,67.582,40.189,109.605,52.008,53.867,4361.564,144912.471,1952.345,265166.988,5014.227,2586804.468,1.161,0.225,0.001,0.0,0.236,0.0,0.11,0.002,True
-427.45,-47.707,-64.339,3.403,-38.014,-45.559,-9.932,43.459,-37.212,-0.426,50.518,-21.195,-15.138,199.106,89.842,40.27,97.077,37.934,74.033,58.031,105.619,85.736,63.782,117.742,67.463,65.602,4398.415,181916.378,1984.913,281235.997,5181.809,3121393.645,1.218,0.289,0.001,0.0,0.238,0.0,0.109,0.002,True
-423.563,-44.098,-65.482,-3.966,-37.504,-42.059,-11.495,42.165,-32.529,-6.41,51.543,-15.725,-20.085,340.684,121.687,91.799,92.921,35.986,48.168,64.304,116.478,95.47,61.271,103.026,66.244,67.357,4385.535,148945.782,2031.21,219168.094,5074.281,2534616.533,1.196,0.28,0.001,0.0,0.238,0.0,0.107,0.002,True
-429.127,-49.668,-59.273,-0.12,-33.44,-43.409,-12.816,43.576,-33.797,-5.094,53.519,-19.225,-19.835,170.912,115.133,72.75,83.889,40.469,72.327,56.872,127.058,124.644,67.523,115.786,82.523,62.846,4490.518,257141.149,2084.924,305433.328,5289.986,3546698.062,1.238,0.298,0.001,0.0,0.243,0.001,0.116,0.002,True
-428.915,-50.427,-58.385,4.988,-37.046,-43.389,-13.028,41.98,-31.414,-7.317,55.793,-19.731,-20.792,342.528,131.603,58.79,96.912,49.274,74.791,56.395,111.359,112.488,79.535,117.93,71.667,66.123,4480.771,265765.78,2005.38,263247.81,5407.748,3041433.023,1.205,0.301,0.001,0.0,0.248,0.001,0.113,0.002,True
-423.527,-54.45,-59.036,4.411,-37.97,-40.288,-13.931,41.536,-30.761,-8.776,57.665,-21.089,-21.375,434.761,122.781,86.749,98.642,55.658,93.253,61.717,118.642,131.725,78.498,128.875,83.706,60.316,4588.67,355664.281,2024.271,235095.403,5578.874,2821518.602,1.22,0.299,0.001,0.0,0.262,0.001,0.118,0.002,True
-423.256,-58.006,-55.002,3.258,-37.624,-39.798,-13.703,41.784,-30.642,-9.985,57.367,-20.685,-21.403,306.133,197.479,103.859,105.404,62.309,95.301,59.02,114.402,125.272,80.331,139.455,86.143,58.984,4707.972,458067.494,2124.088,294724.873,5941.544,3692651.163,1.213,0.292,0.001,0.0,0.265,0.001,0.117,0.002,True
-423.687,-57.775,-56.229,5.521,-39.991,-39.201,-14.01,41.865,-30.152,-10.547,58.972,-22.578,-21.257,410.366,171.612,77.539,90.826,64.357,83.329,57.335,117.023,135.236,87.509,130.725,76.015,60.986,4712.431,412517.321,2070.483,218986.618,5949.83,2890749.865,1.218,0.279,0.001,0.0,0.274,0.001,0.116,0.002,True
-421.508,-59.349,-59.63,8.978,-39.967,-38.667,-11.351,37.645,-30.032,-8.8,56.72,-23.386,-19.247,347.154,135.88,65.315,69.916,66.788,74.005,72.085,124.712,94.895,82.34,120.947,64.998,55.376,4679.464,383566.351,2058.943,216347.073,5847.843,2536309.497,1.197,0.206,0.001,0.0,0.269,0.002,0.113,0.002,True
-490.294,-53.663,-42.864,17.279,-32.971,-32.293,-0.972,29.972,-25.037,-2.561,43.232,-20.57,-14.227,8166.197,728.893,455.867,134.937,297.423,261.765,48.632,245.408,170.665,49.875,419.917,110.911,72.97,5214.426,1653702.1,2441.115,664614.153,7000.349,8378771.188,0.924,0.336,0.043,0.01,0.306,0.008,0.068,0.003,True
-617.995,-22.977,-59.944,-10.834,-51.183,-36.575,-24.474,10.013,-21.749,-9.921,26.86,-15.469,-9.85,24264.061,1092.086,1207.412,500.359,802.244,430.794,556.227,229.137,191.29,117.406,287.996,120.232,45.129,5612.638,1643095.406,3016.574,321736.899,8316.444,4733783.026,1.272,3.097,0.052,0.012,0.333,0.008,0.004,0.0,True
-428.911,-68.4,-80.826,-47.025,-32.931,-32.232,-14.805,30.455,-16.996,6.481,30.498,-9.773,-1.216,6683.309,257.178,309.382,210.957,135.952,85.413,91.684,49.171,41.371,22.868,69.797,53.663,31.11,6301.287,852826.217,3644.001,141755.353,10501.947,2832728.681,1.068,0.286,0.021,0.001,0.369,0.006,0.025,0.0,True
-369.839,-77.987,-91.121,-53.597,-41.574,-36.137,-17.113,29.646,-18.796,5.371,31.564,-8.325,-0.694,122.869,62.023,74.453,61.43,29.365,49.726,37.008,44.257,47.332,15.773,60.806,51.565,29.636,6264.261,914729.688,3597.778,145729.191,10403.554,3010354.28,1.029,0.218,0.02,0.001,0.366,0.006,0.039,0.0,True
-363.168,-74.991,-94.833,-54.675,-43.59,-35.587,-15.077,26.226,-16.551,7.118,29.288,-6.568,-0.878,338.308,88.048,74.13,86.518,49.245,46.915,36.459,47.698,52.581,26.17,62.332,56.055,31.99,6149.82,823811.591,3618.528,175214.003,10323.782,2980658.148,1.068,0.622,0.022,0.001,0.361,0.006,0.039,0.0,True
-362.627,-73.696,-96.207,-56.439,-44.288,-36.537,-16.186,26.549,-15.59,7.701,29.521,-5.721,-0.191,129.291,53.7,46.013,65.223,30.604,50.899,39.137,35.999,45.403,19.7,65.955,38.28,28.704,6154.057,832352.065,3628.603,174549.471,10373.253,2967788.325,0.987,0.194,0.022,0.001,0.361,0.006,0.038,0.0,True
-359.932,-72.264,-97.4,-58.18,-45.379,-35.78,-16.857,24.516,-14.38,7.218,27.699,-4.277,-0.008,126.275,40.755,41.035,47.657,29.157,50.027,27.078,45.321,52.616,16.528,63.627,41.752,25.979,6181.761,761232.212,3691.7,171555.912,10503.395,2975986.255,0.98,0.211,0.025,0.001,0.362,0.006,0.037,0.0,True
-348.538,-69.013,-100.965,-59.497,-46.206,-36.416,-15.88,20.935,-14.667,8.482,25.811,-4.096,-0.346,451.06,79.269,75.804,68.96,30.396,51.875,35.297,44.87,49.514,16.919,64.365,54.014,21.265,6061.628,749372.08,3714.601,189367.671,10442.891,2980410.043,1.031,0.532,0.028,0.001,0.351,0.006,0.037,0.0,True
-352.13,-70.511,-99.771,-60.298,-43.489,-37.445,-15.073,21.29,-14.074,11.064,22.57,-2.122,-0.871,190.522,87.162,67.436,79.866,32.498,49.638,34.482,43.327,50.097,20.449,59.065,43.351,27.379,6234.124,743005.153,3821.295,194942.382,10883.237,2913351.153,0.983,0.238,0.034,0.001,0.359,0.005,0.034,0.0,True
-348.482,-69.493,-101.543,-58.294,-46.745,-35.662,-15.302,21.414,-13.371,8.007,24.804,-2.417,-0.118,177.64,65.259,68.69,80.33,32.425,48.653,38.07,36.138,46.573,16.315,53.14,42.357,26.931,6056.028,656080.692,3732.193,191776.64,10531.0,2874665.317,0.994,0.214,0.03,0.001,0.35,0.004,0.036,0.0,True
