mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,spec_centroid_mean,spec_centroid_var,spec_bandwidth_mean,spec_bandwidth_var,rolloff_mean,rolloff_var,flux_mean,flux_var,flatness_mean,flatness_var,zcr_mean,zcr_var,rms_mean,rms_var,is_insecta
-419.606,58.357,31.789,39.301,-6.27,12.391,3.453,15.5,2.479,7.07,16.987,-7.927,10.572,21212.996,6607.093,874.401,674.113,322.646,306.921,267.655,214.363,92.045,290.355,224.239,139.75,80.602,3590.483,4029263.752,3408.992,1436284.31,6695.637,15861212.774,1.115,3.134,0.002,0.0,0.092,0.012,0.042,0.002,True
-495.904,49.588,39.538,43.284,-1.962,19.919,-8.704,12.48,5.557,-14.998,23.918,-3.484,-9.044,23763.398,1135.419,670.646,497.65,106.282,233.124,82.334,51.957,79.047,165.038,204.132,37.117,59.997,4996.65,2438965.96,3711.736,527452.13,8243.161,4574037.037,1.035,0.782,0.006,0.0,0.169,0.022,0.022,0.001,True
-371.168,59.844,57.85,58.016,-7.278,24.019,-14.332,15.658,2.529,-17.924,31.982,-8.169,-12.043,638.896,668.161,367.714,48.308,117.666,146.323,69.251,31.603,78.787,104.837,79.992,28.517,34.104,4775.214,2419575.277,3354.614,308010.456,7229.333,141636.202,1.23,0.519,0.001,0.0,0.22,0.019,0.045,0.001,True
-371.079,59.859,63.013,59.567,-9.885,23.427,-10.752,15.495,2.933,-17.351,30.725,-8.181,-10.296,523.248,704.216,380.817,76.894,135.874,178.4,63.038,56.423,89.367,116.985,99.586,31.294,38.611,4752.154,2238920.577,3440.585,268480.152,7286.641,436369.57,1.253,0.528,0.002,0.0,0.225,0.018,0.045,0.001,True
-354.228,48.431,64.031,55.773,-1.481,21.741,-3.335,8.686,7.581,-14.151,30.732,-9.021,-5.607,540.533,570.751,356.419,87.712,133.573,171.788,70.534,22.536,91.49,130.682,92.471,28.973,42.355,4704.228,2437042.522,3558.614,344983.103,7456.52,1426696.369,1.044,0.385,0.002,0.0,0.207,0.019,0.054,0.003,True
-359.825,50.864,57.434,63.861,-4.255,20.856,-4.118,14.372,0.562,-10.003,29.496,-9.4,-5.541,588.255,637.338,347.518,82.968,105.064,151.89,61.034,28.687,91.291,129.979,79.251,33.165,28.383,4683.464,2194913.035,3615.044,187155.574,7454.273,579863.866,1.201,0.473,0.001,0.0,0.203,0.021,0.043,0.0,True
-360.458,47.9,57.281,66.945,-7.151,20.887,-2.59,11.791,-0.736,-10.185,29.21,-9.585,-6.703,605.922,562.645,313.779,67.652,112.774,134.516,61.059,25.701,86.168,108.007,83.169,29.353,19.959,4751.93,1883250.372,3629.579,143567.274,7438.898,295029.122,1.193,0.481,0.002,0.0,0.206,0.018,0.037,0.0,True
-364.773,53.683,57.371,64.251,-8.147,23.037,-2.504,14.078,0.351,-11.948,31.554,-11.113,-6.562,634.525,651.157,326.839,62.082,88.788,125.882,56.209,23.584,82.296,112.897,74.0,18.517,24.133,4638.044,2107791.326,3535.172,119000.35,7265.076,165596.462,1.201,0.462,0.002,0.0,0.217,0.018,0.037,0.0,True
-369.713,55.269,57.887,66.209,-8.995,24.641,-4.581,13.123,2.357,-13.638,31.356,-11.67,-8.347,575.982,651.53,273.662,51.573,74.551,110.026,49.71,24.558,71.302,104.086,62.66,20.922,23.888,4609.036,2287526.401,3483.056,90277.745,7187.849,78833.9,1.203,0.507,0.001,0.0,0.218,0.018,0.037,0.0,True
-374.296,59.368,52.365,66.452,-8.169,20.386,-4.179,15.202,-0.643,-10.857,28.281,-10.904,-7.16,709.367,668.566,582.302,51.948,137.63,126.22,52.891,23.818,79.867,116.095,90.413,36.581,32.929,4376.082,2232437.894,3516.486,75520.768,7183.107,174995.99,1.174,0.513,0.002,0.0,0.192,0.018,0.03,0.0,True
-401.912,80.576,53.695,63.937,-1.24,9.561,0.92,16.133,-4.35,-6.519,22.539,-6.036,-9.717,377.829,536.295,195.121,37.869,98.274,149.498,71.971,17.732,93.312,134.895,82.546,24.982,32.41,3233.678,1898488.169,3576.329,49558.264,6778.205,397712.965,1.059,0.202,0.001,0.0,0.106,0.014,0.022,0.0,True
-403.355,82.492,53.395,57.068,6.919,1.271,6.275,17.696,-10.876,2.548,16.608,-1.959,-9.773,99.176,123.415,103.448,60.659,66.375,32.008,33.22,21.494,30.79,38.736,30.709,25.619,31.278,2996.157,553972.979,4022.949,232260.963,7808.007,3478805.88,0.999,0.059,0.002,0.0,0.051,0.001,0.019,0.0,True
-386.404,82.197,41.297,54.355,8.784,5.648,5.066,14.631,-8.953,1.706,14.929,-2.356,-7.336,629.689,120.509,462.157,228.919,107.163,66.302,36.69,30.475,35.037,32.637,39.391,37.714,35.138,3087.914,589205.743,3964.464,278554.782,7834.714,3527227.009,1.059,0.205,0.002,0.0,0.056,0.001,0.019,0.0,True
-403.598,83.629,46.124,62.315,2.469,7.374,0.581,17.268,-6.179,-3.426,19.574,-5.194,-7.388,96.955,82.574,55.764,38.821,36.834,35.37,30.065,19.623,33.375,33.158,33.254,23.539,25.172,2933.199,405144.171,3759.566,38184.309,7021.865,157902.887,1.004,0.063,0.001,0.0,0.066,0.003,0.018,0.0,True
-398.433,78.718,49.184,64.78,-1.982,4.708,3.946,16.745,-11.324,0.414,20.564,-7.906,-5.371,125.592,129.414,84.289,42.386,43.689,36.001,23.676,24.029,44.915,48.144,36.218,23.143,25.443,3049.476,582729.177,3761.598,65127.373,7120.008,1017337.924,1.014,0.087,0.002,0.0,0.069,0.003,0.018,0.0,True
-390.458,73.276,47.743,61.315,-0.216,6.254,5.326,15.479,-10.433,1.006,19.708,-7.964,-5.81,361.602,234.835,151.482,104.638,57.334,62.641,33.203,25.462,57.76,67.799,49.407,24.436,26.807,3362.146,1042736.075,3843.388,105558.895,7467.752,1431170.067,1.064,0.174,0.002,0.0,0.088,0.008,0.02,0.0,True
-377.829,68.695,43.862,60.204,4.063,6.248,5.917,14.33,-10.264,0.439,18.079,-6.461,-5.885,537.474,236.113,288.839,152.92,78.146,104.755,33.303,22.158,59.385,65.702,52.854,26.525,27.487,3652.919,897024.876,4012.703,157807.754,8148.313,2424739.347,1.065,0.178,0.003,0.0,0.095,0.007,0.019,0.0,True
-377.139,62.418,45.425,59.674,3.393,9.226,5.842,14.075,-6.372,-2.977,22.358,-7.95,-5.872,462.252,278.454,323.463,88.043,82.148,105.948,43.847,22.276,57.104,80.327,58.423,29.062,22.629,3953.151,1275874.911,3921.554,136008.711,7815.146,1626868.905,1.103,0.223,0.003,0.0,0.131,0.013,0.021,0.0,True
-394.48,72.022,55.632,58.673,-1.76,18.652,-6.443,17.427,0.129,-14.361,27.594,-6.21,-11.874,529.249,330.276,261.512,69.403,66.013,114.723,55.885,25.967,57.411,92.641,75.332,29.51,24.551,3938.16,1588822.512,3719.507,35832.557,7110.024,67656.172,1.117,0.284,0.001,0.0,0.162,0.015,0.023,0.0,True
-393.293,65.536,56.033,58.031,-1.896,23.247,-7.959,16.597,3.551,-18.777,31.482,-8.974,-11.337,383.414,384.2,237.314,58.198,44.028,70.901,42.467,22.155,41.551,69.513,52.441,21.64,24.999,4300.188,1688881.569,3675.662,40834.075,7175.669,95049.129,1.129,0.257,0.001,0.0,0.202,0.015,0.024,0.0,True
-389.718,61.287,60.874,56.525,0.865,21.929,-7.251,18.952,3.392,-17.232,29.594,-6.099,-12.4,334.372,360.856,212.658,62.739,74.703,76.427,41.21,25.763,58.281,93.369,71.279,38.329,29.402,4342.287,1581426.928,3810.308,91780.366,7426.867,632630.019,1.124,0.214,0.001,0.0,0.19,0.015,0.027,0.0,True
-393.154,56.438,63.384,60.695,-3.399,23.092,-8.116,17.628,3.45,-18.776,30.863,-7.247,-13.013,241.925,354.944,168.204,39.144,75.961,93.765,43.778,23.772,47.678,95.303,74.479,40.589,23.708,4504.876,1556289.778,3798.508,92646.377,7480.531,850843.383,1.123,0.206,0.001,0.0,0.194,0.014,0.026,0.0,True
-384.939,63.273,50.543,55.143,1.96,23.576,-6.422,18.228,1.53,-15.55,25.552,-6.968,-10.452,512.461,500.794,421.714,120.933,111.16,102.256,49.462,25.392,74.608,121.208,107.065,43.249,32.155,4353.913,2006235.055,3792.625,98427.674,7564.447,1043227.82,1.14,0.303,0.002,0.0,0.19,0.017,0.022,0.0,True
-398.499,87.769,30.982,57.294,13.078,5.128,8.531,18.518,-17.055,8.604,8.735,-6.761,0.814,368.799,110.494,253.586,114.128,39.92,50.994,25.15,27.064,33.493,21.074,35.738,26.597,17.364,2536.786,217385.222,3676.016,68589.653,6496.506,1696428.172,1.014,0.23,0.002,0.0,0.036,0.0,0.017,0.0,True
-396.942,83.494,39.016,58.016,12.759,5.072,8.505,20.14,-15.928,8.636,12.316,-8.956,1.665,392.012,189.362,306.092,102.76,59.734,94.359,39.552,23.735,68.077,45.558,48.904,23.297,24.391,2616.014,694494.331,3672.98,197251.208,6624.651,3729174.605,1.014,0.157,0.002,0.0,0.04,0.003,0.023,0.0,True
-406.04,79.417,48.732,54.195,13.081,10.231,3.7,20.701,-8.808,-0.087,18.639,-7.795,-3.053,346.587,178.61,172.585,50.565,75.079,117.661,58.302,23.208,73.879,91.912,59.514,37.874,45.564,2714.811,933697.664,3720.323,128570.182,6787.989,2301014.294,1.021,0.175,0.001,0.0,0.051,0.005,0.026,0.0,True
-412.372,79.955,48.271,56.187,7.207,17.102,-1.578,19.807,-5.437,-7.638,18.926,-3.687,-12.591,423.006,310.467,182.998,64.748,86.105,104.556,44.417,18.815,61.479,86.897,72.374,30.12,26.388,3128.838,1241465.546,3711.623,63350.544,7041.334,363819.167,1.082,0.29,0.001,0.0,0.09,0.009,0.021,0.0,True
-398.867,70.861,55.208,50.837,7.739,16.517,-1.91,20.596,-1.86,-8.476,19.491,-3.393,-13.335,674.516,351.972,340.773,120.968,158.362,196.437,68.558,30.237,88.537,130.145,110.872,49.47,28.976,3571.769,1511753.919,3927.268,210537.799,7707.518,2105920.573,1.102,0.27,0.001,0.0,0.1,0.01,0.024,0.0,True
-387.493,54.393,65.521,50.139,5.239,20.632,-2.049,18.105,2.802,-13.412,26.337,-6.411,-14.535,369.684,535.29,316.296,80.702,139.643,196.721,71.166,30.303,58.566,136.057,106.872,46.862,37.363,4384.978,2325646.605,3918.408,412026.939,8209.714,4668388.65,1.114,0.32,0.002,0.0,0.155,0.015,0.032,0.001,True
-388.199,62.944,53.344,55.141,-1.531,24.888,-5.634,17.218,4.381,-16.726,28.464,-9.192,-10.887,545.81,494.235,355.121,95.272,95.688,146.884,63.665,26.307,67.41,120.756,96.047,37.552,24.183,4151.335,1945157.098,3611.021,144132.652,7154.553,874129.757,1.148,0.374,0.001,0.0,0.175,0.016,0.029,0.0,True
-388.234,60.622,53.489,57.146,-1.632,28.733,-4.775,18.02,3.95,-16.917,29.857,-11.42,-10.477,498.371,443.44,320.493,116.775,100.279,129.243,71.613,27.434,55.624,104.245,86.05,46.312,16.897,4241.374,1998793.249,3590.602,106569.49,7159.894,615473.036,1.151,0.282,0.001,0.0,0.187,0.017,0.03,0.0,True
-384.891,56.942,51.182,60.158,-5.112,27.036,-2.869,17.702,2.033,-14.699,28.812,-12.812,-8.102,635.598,472.117,409.853,133.826,87.437,119.52,49.46,23.243,46.439,78.437,76.112,39.05,17.213,4365.391,1571702.841,3609.374,62406.221,7184.555,42361.814,1.15,0.369,0.001,0.0,0.196,0.015,0.03,0.0,True
-383.678,50.965,57.731,63.238,-2.449,23.999,-1.711,16.516,2.665,-13.465,27.873,-11.65,-7.995,398.732,452.061,333.332,71.081,102.467,144.535,65.284,34.264,56.989,89.763,87.631,42.401,24.315,4373.342,1841187.066,3700.223,189892.692,7393.271,1530485.618,1.147,0.328,0.001,0.0,0.184,0.017,0.034,0.0,True
-379.247,47.005,61.57,68.842,-5.659,23.347,1.888,18.153,2.823,-11.955,32.442,-13.078,-6.658,364.385,337.377,137.112,26.137,66.987,127.232,64.626,20.809,46.907,90.107,78.456,39.582,26.269,4228.387,1768384.878,3649.128,83796.216,7236.771,210551.117,1.113,0.209,0.001,0.0,0.175,0.016,0.042,0.001,True
-381.042,52.065,54.675,65.006,-6.793,25.692,-3.625,17.07,1.303,-15.043,30.45,-12.481,-9.735,425.966,337.438,220.803,70.751,76.914,109.585,43.027,20.762,49.793,69.434,57.386,28.015,19.355,4501.225,1641762.046,3586.923,98519.314,7247.055,164262.086,1.128,0.281,0.001,0.0,0.203,0.018,0.034,0.0,True
-386.063,53.011,58.278,64.403,-6.668,24.776,-5.02,19.137,-0.497,-15.777,29.317,-13.087,-12.809,355.822,352.566,229.06,65.42,83.95,100.11,34.631,18.673,47.912,83.72,60.027,27.634,21.538,4512.376,1621640.922,3629.081,105086.746,7307.957,177990.639,1.114,0.216,0.001,0.0,0.202,0.017,0.031,0.0,True
-383.159,56.219,55.439,63.354,-2.363,25.822,-2.691,19.45,3.904,-17.069,34.455,-13.016,-9.75,466.575,343.468,197.768,83.909,72.253,128.895,46.736,28.201,64.936,78.154,70.899,33.934,20.457,4113.014,1971172.519,3563.454,74218.172,7034.944,295043.949,1.128,0.312,0.001,0.0,0.172,0.015,0.039,0.0,True
-373.875,59.866,46.35,55.318,-6.403,27.278,-3.851,19.364,-1.061,-17.546,29.891,-12.31,-13.126,503.445,435.635,316.448,122.09,79.043,114.401,45.768,19.106,62.841,95.278,71.397,29.722,25.67,4410.889,1719458.85,3590.186,93060.609,7267.722,324715.115,1.15,0.245,0.001,0.0,0.19,0.016,0.032,0.0,True
-377.086,49.63,59.264,62.834,0.133,23.527,1.788,18.158,3.796,-16.406,33.727,-13.174,-8.663,390.702,420.573,237.743,91.135,75.087,113.519,51.681,19.721,54.362,78.653,81.751,33.622,21.322,4198.449,1899776.38,3651.574,177047.592,7141.474,2003706.629,1.051,0.322,0.001,0.0,0.171,0.015,0.044,0.002,True
-378.693,47.258,58.748,63.198,-1.575,22.676,-2.088,20.288,0.628,-13.427,28.885,-9.587,-13.209,380.557,301.477,181.553,83.702,114.928,100.313,45.895,24.992,52.835,75.873,68.33,32.234,19.615,4616.016,1377748.225,3777.702,166791.412,7665.785,1172188.91,1.112,0.231,0.002,0.0,0.2,0.017,0.031,0.0,True
-542.243,56.601,41.913,48.9,3.147,18.472,-0.65,14.302,4.063,-8.735,20.638,-8.147,-7.392,16649.195,1820.483,687.602,637.871,225.484,181.63,91.576,79.092,108.298,113.141,171.412,88.139,73.321,4112.714,3707053.773,3717.063,717378.31,7575.779,10763511.15,0.985,0.684,0.005,0.0,0.115,0.016,0.011,0.0,True
-390.605,84.733,39.902,50.565,12.579,33.527,-3.168,13.127,9.166,-11.326,25.232,-9.372,-4.6,2934.245,1791.535,347.938,240.191,408.212,185.709,167.215,128.643,97.299,190.021,177.781,74.538,57.459,2661.102,1887042.393,3242.54,414369.98,5589.357,5959848.039,1.299,0.987,0.0,0.0,0.078,0.005,0.045,0.001,True
-357.842,98.571,40.343,53.286,21.145,28.475,-6.578,14.071,16.473,-11.795,22.339,-9.167,-0.866,3208.264,1612.961,540.578,221.785,561.506,206.788,194.047,112.861,138.137,149.077,154.779,71.973,34.63,2027.794,1520048.884,2878.925,523517.721,4766.274,7347455.368,1.233,1.17,0.0,0.0,0.052,0.003,0.08,0.004,True
-393.807,94.696,38.792,57.032,11.76,31.184,-5.71,16.997,4.826,-15.371,24.941,-18.397,-4.395,3894.003,1758.315,468.661,224.363,351.209,164.228,200.911,111.057,62.066,184.61,221.908,79.622,46.767,2663.569,2053021.871,3134.902,415518.331,5613.169,5648104.865,1.388,1.224,0.001,0.0,0.086,0.008,0.047,0.001,True
-374.514,92.136,34.775,56.32,12.778,28.44,-9.303,15.726,3.048,-7.713,20.939,-15.054,-8.801,3240.325,2406.782,612.622,477.269,370.963,145.377,215.406,120.089,86.751,221.403,209.688,89.441,63.073,2919.59,2574357.842,3179.338,403740.842,5764.976,6132472.778,1.446,1.38,0.002,0.0,0.104,0.008,0.04,0.0,True
-372.644,107.254,40.127,53.567,12.148,25.145,-7.353,14.262,6.754,-18.738,24.529,-12.555,-5.217,4219.15,2640.265,526.533,283.888,332.269,229.354,249.911,81.474,92.269,242.22,138.71,107.315,63.308,2379.678,2219853.253,2915.092,581965.91,4940.645,7496494.92,1.281,1.031,0.001,0.0,0.08,0.008,0.061,0.002,True
-399.684,99.527,38.281,55.924,14.257,18.606,-0.583,21.063,6.87,-15.683,31.454,-8.769,-7.574,5264.208,2390.442,356.932,303.213,264.825,216.896,243.491,94.609,84.014,154.368,156.472,76.105,60.963,1865.099,987706.16,2843.506,535393.615,4416.434,7357664.488,1.148,0.946,0.0,0.0,0.038,0.001,0.062,0.002,True
-401.445,81.522,34.649,58.321,10.704,24.014,-8.697,23.513,8.257,-16.236,26.708,-10.438,-7.49,3742.239,1722.801,538.062,236.516,271.922,148.766,180.898,86.985,103.353,230.903,229.934,92.143,43.528,3133.149,1861419.12,3363.896,256855.272,6494.01,3388717.11,1.395,1.1,0.001,0.0,0.1,0.006,0.03,0.0,True
-376.104,111.178,34.53,51.545,9.053,19.696,-15.518,24.997,4.985,-23.437,25.065,-10.31,-6.741,3470.457,2299.704,542.566,263.893,302.595,252.115,215.652,86.435,119.027,284.867,181.5,91.477,48.015,2609.643,1839170.827,3054.464,395585.258,5502.546,5253061.266,1.521,1.504,0.001,0.0,0.089,0.005,0.039,0.0,True
-412.297,82.256,39.866,54.18,10.242,22.905,-7.297,25.153,7.366,-16.524,30.028,-10.307,-7.675,3187.129,1484.334,639.781,223.162,271.479,215.312,186.838,76.552,139.986,117.999,202.574,60.899,51.988,3228.215,1909899.973,3430.39,322059.207,6501.498,3793354.948,1.266,0.645,0.001,0.0,0.109,0.008,0.028,0.0,True
-418.129,54.667,44.916,57.881,12.334,24.515,3.667,15.96,9.401,-10.334,29.721,-8.001,-5.273,1737.462,1051.008,247.312,160.777,161.182,110.161,110.679,32.919,85.014,82.168,102.072,28.497,19.862,3277.526,2003953.744,3515.172,242603.951,6498.403,3115136.663,0.99,0.964,0.001,0.0,0.109,0.009,0.036,0.001,True
-393.565,86.477,27.152,52.705,13.892,23.279,-6.953,21.355,5.412,-13.17,22.502,-12.488,-7.437,4179.22,1870.264,609.809,411.18,337.216,114.873,225.584,113.118,108.009,103.18,183.765,62.986,51.971,3169.313,1931437.391,3328.94,281199.428,6315.545,3178753.925,1.324,1.02,0.001,0.0,0.117,0.01,0.03,0.0,True
-401.891,82.694,40.816,61.005,11.752,20.684,-4.519,18.289,1.248,-12.522,25.733,-12.967,-8.979,3389.202,1763.779,385.11,258.86,429.33,152.101,233.602,93.712,91.39,133.206,157.655,76.634,46.332,3094.004,2106512.327,3360.438,305015.387,6244.659,3644214.898,1.329,0.851,0.001,0.0,0.11,0.011,0.033,0.0,True
-367.488,94.87,27.922,31.939,12.742,7.12,1.388,18.682,4.53,-0.056,6.282,3.112,0.267,5625.798,2547.554,432.74,594.422,260.867,448.579,140.1,92.664,79.093,202.125,371.39,200.192,74.791,2951.371,2192106.855,3575.927,786237.454,6167.582,12427144.983,1.228,1.171,0.003,0.0,0.07,0.006,0.037,0.001,True
-438.116,75.316,13.822,25.129,17.816,21.651,7.897,6.076,7.045,9.64,7.999,3.846,6.258,16458.027,2798.53,333.477,252.87,469.169,125.899,143.598,188.144,90.387,168.213,49.149,124.278,27.592,3354.209,1263806.317,4069.942,960426.421,8394.069,9207973.328,1.127,2.818,0.004,0.0,0.055,0.004,0.021,0.001,True
-436.177,82.635,15.907,28.296,-1.505,8.369,-2.875,0.505,5.881,-3.717,7.245,-5.099,7.171,26752.697,8234.596,1004.605,517.895,554.055,414.573,227.993,137.849,106.133,160.874,138.802,118.719,89.928,3436.813,6520227.894,3113.963,1759614.946,6117.362,22998064.2,1.202,4.887,0.006,0.0,0.08,0.018,0.039,0.002,True
-456.187,32.101,31.015,65.809,8.072,-0.76,7.588,33.76,-17.506,-4.739,38.735,-9.543,-15.687,14982.432,305.398,264.679,1066.908,40.579,35.111,42.279,309.117,147.45,59.187,382.172,56.547,133.4,3939.302,629363.867,3290.181,896677.177,6976.687,7576441.935,1.026,0.441,0.002,0.0,0.116,0.005,0.046,0.001,True
-338.326,40.416,36.256,83.099,7.653,-2.641,9.173,43.574,-21.703,-7.445,50.312,-14.503,-18.949,309.531,103.786,96.375,33.59,45.979,46.39,39.432,69.621,67.859,54.028,66.381,31.784,66.662,3618.55,259548.747,2798.612,162609.331,5683.856,2055969.803,1.286,0.332,0.001,0.0,0.149,0.003,0.095,0.001,True
-338.235,48.424,34.619,84.184,8.851,-1.519,7.9,45.374,-19.624,-9.921,56.454,-15.726,-16.198,332.228,119.506,126.222,62.686,60.496,58.942,42.524,79.628,75.007,62.164,90.496,59.472,66.528,3423.968,202803.616,2632.934,261617.629,5200.679,2210186.615,1.247,0.239,0.0,0.0,0.137,0.002,0.114,0.001,True
-345.048,51.488,28.945,78.785,11.062,-4.901,4.656,48.288,-23.771,-9.277,56.987,-18.727,-17.201,376.846,91.631,146.817,90.712,47.283,74.474,56.211,126.494,107.979,79.798,129.389,67.658,69.599,3429.069,161029.766,2453.224,291660.322,4742.013,1792530.553,1.343,0.464,0.0,0.0,0.139,0.002,0.127,0.001,True
-350.722,50.288,30.508,77.819,13.247,-6.105,5.521,48.997,-26.314,-9.01,56.342,-19.216,-17.208,161.707,101.744,83.646,76.807,44.492,75.545,56.236,131.026,105.8,66.643,114.958,82.995,59.01,3542.321,114526.921,2448.832,342664.545,4859.974,2044944.916,1.339,0.318,0.0,0.0,0.148,0.002,0.121,0.002,True
-344.73,43.284,31.116,85.533,9.074,-5.687,9.645,46.165,-25.248,-7.183,55.402,-18.405,-15.815,166.826,86.58,55.631,58.543,51.445,58.824,54.308,118.927,78.801,60.648,115.417,48.164,56.517,3538.936,116429.461,2481.247,319461.017,4920.627,2014184.339,1.295,0.202,0.0,0.0,0.145,0.002,0.125,0.002,True
-338.85,38.929,30.051,86.952,5.558,-5.452,10.265,44.962,-26.323,-7.234,53.621,-20.302,-14.778,116.276,67.878,44.318,42.62,46.762,48.383,42.372,103.805,77.501,44.241,92.896,45.521,61.29,3605.041,136882.596,2499.773,322091.297,5013.079,2099921.914,1.251,0.149,0.001,0.0,0.148,0.002,0.126,0.002,True
-343.958,41.261,33.077,82.953,8.421,-0.656,6.465,47.984,-23.701,-10.561,56.622,-18.145,-17.974,171.171,69.506,91.497,56.009,39.624,68.635,43.875,95.019,83.9,43.914,91.212,54.536,65.758,3493.723,184063.947,2542.808,295902.498,4959.665,2050782.945,1.284,0.216,0.0,0.0,0.136,0.002,0.127,0.001,True
-340.249,43.164,32.443,81.11,9.529,2.159,4.894,48.082,-20.038,-11.74,56.735,-15.375,-19.458,382.759,109.62,132.947,62.494,31.72,62.678,44.489,76.587,89.844,70.843,97.177,50.638,77.783,3464.424,252450.0,2551.059,246132.442,4941.743,2001999.86,1.293,0.389,0.0,0.0,0.14,0.002,0.126,0.002,True
-339.145,44.93,33.897,79.511,7.972,2.591,3.832,47.849,-21.466,-12.866,55.281,-13.896,-21.07,355.699,102.592,116.496,66.995,33.199,61.614,42.635,68.878,91.81,63.314,88.217,52.2,54.766,3424.853,210787.828,2591.495,253042.082,5032.398,2003612.431,1.282,0.315,0.0,0.0,0.135,0.002,0.121,0.001,True
-340.606,43.437,31.276,79.321,8.143,-0.244,4.521,47.098,-22.147,-11.746,56.048,-16.401,-19.736,334.093,102.874,102.785,103.459,39.713,82.801,40.088,86.221,111.066,65.333,92.076,74.925,55.685,3555.691,179475.296,2537.264,330337.303,5014.926,2161634.645,1.304,0.289,0.001,0.0,0.14,0.002,0.125,0.002,True
-366.971,39.896,31.446,81.213,8.691,-1.075,4.132,48.441,-23.846,-10.77,56.577,-16.072,-19.081,1214.497,66.192,64.0,54.636,35.327,73.691,44.575,88.394,97.038,59.961,95.148,59.727,53.232,3637.548,120324.433,2491.658,334138.997,5071.635,2106158.277,1.272,0.211,0.0,0.0,0.152,0.002,0.103,0.002,True
-473.024,28.404,23.589,66.075,9.42,-1.793,12.496,33.1,-15.401,-3.827,43.862,-13.339,-7.242,9248.779,281.607,222.331,1173.426,50.895,41.876,64.878,328.078,144.559,54.935,535.24,89.094,68.178,3704.366,903227.322,3057.149,1168669.962,6218.45,9349712.246,0.878,0.364,0.001,0.0,0.099,0.004,0.046,0.002,True
-341.982,48.326,28.557,84.063,13.203,-2.97,11.319,48.652,-24.269,-3.913,56.151,-17.896,-12.035,181.394,89.699,110.165,66.252,47.112,52.361,41.818,92.897,87.616,60.422,115.364,56.466,58.441,3216.739,208772.036,2562.806,250969.247,4661.392,1579651.546,1.282,0.178,0.0,0.0,0.115,0.002,0.128,0.001,True
-343.361,53.765,22.14,81.714,15.836,-10.503,16.471,48.132,-29.377,5.426,49.882,-17.741,-5.621,294.488,77.325,91.426,69.548,39.783,41.369,48.329,105.99,69.862,38.727,106.211,51.641,50.94,3101.388,240552.399,2422.984,222429.868,4071.536,489765.073,1.279,0.235,0.0,0.0,0.115,0.001,0.13,0.001,True
-344.393,56.822,31.299,82.157,18.411,-8.714,16.908,51.331,-29.05,3.019,53.275,-16.585,-6.378,228.132,144.754,88.634,87.99,34.04,79.34,25.05,75.043,75.777,42.272,93.089,51.386,44.503,2817.986,440749.704,2444.881,165818.925,3962.859,320282.481,1.264,0.328,0.0,0.0,0.1,0.002,0.155,0.003,True
-345.048,60.016,26.892,71.006,16.836,-7.216,9.769,50.266,-29.236,-5.407,52.257,-13.94,-15.006,363.148,129.018,93.568,82.376,36.155,45.788,54.688,117.736,88.852,58.783,99.637,58.638,62.012,3171.953,268501.273,2473.568,196394.291,4121.256,636569.792,1.299,0.304,0.0,0.0,0.127,0.002,0.126,0.001,True
-350.542,52.023,31.923,74.387,19.278,-9.607,9.027,50.082,-29.837,-3.926,54.091,-16.655,-13.76,180.694,138.824,67.038,66.9,47.262,75.418,44.521,102.771,121.946,62.763,93.899,73.663,51.216,3303.242,368683.013,2498.615,285841.012,4333.017,1418007.217,1.317,0.324,0.0,0.0,0.129,0.003,0.132,0.002,True
-349.732,49.448,32.204,79.679,14.699,-10.52,9.703,46.867,-27.193,-6.271,55.709,-17.497,-14.294,279.501,164.338,78.423,65.974,54.507,70.042,40.481,78.604,106.552,63.723,85.996,57.541,44.181,3398.093,325014.402,2442.142,287191.299,4567.941,1654608.128,1.26,0.328,0.0,0.0,0.135,0.002,0.129,0.002,True
-346.947,46.382,31.078,77.448,14.001,-7.068,5.998,47.96,-27.844,-8.766,57.699,-19.043,-16.789,298.141,144.704,118.463,71.906,43.856,89.088,46.581,106.234,128.164,73.087,112.706,77.284,51.845,3663.315,217846.578,2470.856,336089.324,4998.702,2128258.724,1.323,0.316,0.0,0.0,0.158,0.002,0.127,0.002,True
-348.747,42.921,34.099,74.694,13.976,-6.842,4.312,49.39,-28.718,-10.03,57.82,-18.493,-17.222,225.238,188.83,114.975,95.095,55.993,93.865,61.574,112.236,131.313,84.887,135.589,91.15,64.97,3755.678,231308.054,2570.281,420407.668,5405.302,2929614.06,1.352,0.298,0.001,0.0,0.155,0.002,0.126,0.002,True
